dataset,rel_path,texture_reliable,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,lbp_entropy,lbp_uniformity,gabor_mean,gabor_std,fft_highfreq_ratio,edge_density,spatial_entropy,pattern_density,symmetry_h,symmetry_v
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00006.jpg,False,36.75202087007642,0.4229145598564538,0.30184169088256524,0.5148646600001987,3.213498799408822,0.11528725010412329,0.021807627752423286,0.0021330593153834343,0.3309566378593445,0.2614795918367347,3.7656437625381054,0.2614795918367347,0.8272888660430908,0.7971543073654175
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00007.jpg,False,38.722173231432514,0.46656726960347106,0.3578373187221007,0.7351360851202811,3.182339267732499,0.1203990524781341,0.022482700645923615,0.003238304518163204,0.2543426752090454,0.20790816326530612,3.646925895244528,0.20790816326530612,0.7796499133110046,0.7639748454093933
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00008.jpg,False,50.38296100333145,0.42316971609301063,0.30960480432039206,0.7078233372385929,3.2293120724980726,0.11217982090795502,0.023354601114988327,0.003426988609135151,0.29529985785484314,0.22448979591836735,3.687301100158794,0.22448979591836735,0.825924277305603,0.7243341207504272
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00009.jpg,False,39.09589947089948,0.46642913748480364,0.360755243908219,0.6754360933532424,3.1850823035052507,0.11839793315285298,0.02158740535378456,0.003213767660781741,0.271214097738266,0.2423469387755102,3.588962796162802,0.2423469387755102,0.8115938901901245,0.7798826694488525
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00010.jpg,False,52.89416764648256,0.4198968037610872,0.3109459711207866,0.6664327687085179,3.194125366193775,0.11688163785922531,0.026518313214182854,0.006098436191678047,0.2876826822757721,0.2461734693877551,3.726251230866289,0.2461734693877551,0.7541738748550415,0.7655503749847412
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00011.jpg,False,42.31034440525184,0.4112245595640018,0.297187209970964,0.6262197188378548,3.1985926965692677,0.11694346105789255,0.023597538471221924,0.0021720437798649073,0.26770082116127014,0.26403061224489793,3.86706602654593,0.26403061224489793,0.7703684568405151,0.7584370374679565
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00012.jpg,False,44.62239124044679,0.48320860061814586,0.3803132085735448,0.5264638562161077,3.15655146995236,0.12202597875885049,0.023792261257767677,0.0034814151003956795,0.3069864809513092,0.23469387755102042,3.6404848868420077,0.23469387755102042,0.8314098119735718,0.7961331605911255
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00013.jpg,False,54.31470458553804,0.4014781897005682,0.2969533757038219,0.644286274625645,3.1765574479640764,0.12053246043315283,0.024018429219722748,0.0018887679325416684,0.31042495369911194,0.24872448979591838,3.7634505986472635,0.24872448979591838,0.7555702924728394,0.74674391746521
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00014.jpg,False,49.28128061924359,0.4329921226004374,0.32817487136873935,0.6485687374871919,3.1808133176180955,0.1188469648063307,0.02534574642777443,0.00438745878636837,0.27443885803222656,0.23214285714285715,3.6300008778970425,0.23214285714285715,0.7895087599754333,0.7377151846885681
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00015.jpg,False,52.86507936507942,0.43829698033584735,0.3235611447247363,0.59706660176998,3.164582518110455,0.12018104435651812,0.023339319974184036,0.0036845500580966473,0.32811224460601807,0.24744897959183673,3.831237261461607,0.24744897959183673,0.791209876537323,0.7794755101203918
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00016.jpg,False,48.545242994317064,0.44759395944400854,0.34851172017606036,0.510080034489513,3.207223679867772,0.11539137338608914,0.025489255785942078,0.0038639812264591455,0.3139643669128418,0.26403061224489793,3.7740680562985727,0.26403061224489793,0.8290117979049683,0.7872193455696106
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00017.jpg,False,47.50788751714677,0.4595502445168719,0.36180781442560395,0.5780454493267446,3.2074411954608917,0.11592175135360266,0.02384895645081997,0.0037972957361489534,0.30411896109580994,0.23979591836734693,3.7086181449777564,0.23979591836734693,0.8544348478317261,0.7565831542015076
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00018.jpg,False,42.47840730942582,0.47536105772926796,0.37411837764673556,0.5879336617944759,3.175095892609444,0.12067237609329445,0.022867370396852493,0.0036391669418662786,0.3162730932235718,0.2461734693877551,3.626931527191659,0.2461734693877551,0.8375152349472046,0.7928732633590698
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00019.jpg,False,41.282529884381724,0.4962005767132469,0.39549795805370885,0.5946366165401517,3.1903667307477175,0.11849554872969598,0.021186063066124916,0.002931430470198393,0.318523645401001,0.21045918367346939,3.679363234676125,0.21045918367346939,0.849395215511322,0.7935460209846497
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00020.jpg,False,35.83742406427591,0.5051664575912098,0.40096746770485836,0.603449154637331,3.216410170650221,0.1146429872969596,0.019420301541686058,0.004112389869987965,0.31848984956741333,0.22066326530612246,3.6944256262600614,0.22066326530612246,0.8844704627990723,0.8061608076095581
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00021.jpg,False,40.86756564765825,0.49113507252998423,0.38734554189354303,0.6673221438401542,3.1718786478230605,0.12084483027905041,0.021913250908255577,0.0038618857506662607,0.29395487904548645,0.23341836734693877,3.6554486860269177,0.23341836734693877,0.8869693875312805,0.8014132380485535
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00022.jpg,False,40.27641828336272,0.4553494660398962,0.3407029607778163,0.6575280693687326,3.2073529907723177,0.11555081216159933,0.022618398070335388,0.0013247864553704858,0.24712757766246796,0.22321428571428573,3.6133274767669876,0.22321428571428573,0.7991304397583008,0.7535923719406128
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00023.jpg,False,45.272499020184256,0.4465303608125006,0.34502254423302814,0.6472500510965714,3.1769266091758426,0.11951075072886297,0.024732787162065506,0.003903995966538787,0.26623818278312683,0.2512755102040816,3.676804885379284,0.2512755102040816,0.8435149788856506,0.762527346611023
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00024.jpg,False,41.84575249853031,0.48686243882565056,0.38869495903499135,0.6227570740007864,3.209358142135307,0.11541415035401917,0.022985238581895828,0.0006932929391041398,0.28286510705947876,0.23214285714285715,3.674868135164841,0.23214285714285715,0.8598260283470154,0.783220648765564
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00025.jpg,False,48.06945669214191,0.3577453660974151,0.24242150898454606,0.5116812526225413,3.1968818138995334,0.11734368492294878,0.025995692238211632,0.0023100534453988075,0.29423031210899353,0.288265306122449,3.9382852830465933,0.288265306122449,0.7708812952041626,0.7692111134529114
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00026.jpg,False,44.30335097001764,0.34913963694678807,0.2322655232437419,0.5082442462418548,3.2318858369327503,0.11271670658059144,0.02406255528330803,0.0025872397236526012,0.3416498005390167,0.29464285714285715,3.9363782119761748,0.29464285714285715,0.8253864049911499,0.804351806640625
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00027.jpg,False,37.12317509308256,0.4399851754088937,0.3134410005782659,0.7178487971334736,3.1724810403313013,0.12060404518950438,0.02166772447526455,0.003674664068967104,0.2776918411254883,0.22448979591836735,3.7275157228316464,0.22448979591836735,0.8245203495025635,0.7890784740447998
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00028.jpg,False,42.97674162257502,0.42941064443841465,0.32512426386103344,0.6674356654015413,3.1865709093228345,0.11898037276134944,0.02318732999265194,0.0006914741825312376,0.2802567183971405,0.23979591836734693,3.7088351103870627,0.23979591836734693,0.8004051446914673,0.7622053027153015
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00029.jpg,False,45.394241132667105,0.36576030808915144,0.2120647050496806,0.7137314421193158,3.2060850882604375,0.11635776759683467,0.022244872525334358,0.001312815467827022,0.28495943546295166,0.2614795918367347,3.9505455456394207,0.2614795918367347,0.751585841178894,0.7471330165863037
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00030.jpg,False,35.67167597491673,0.4494794689533188,0.32924950199228625,0.6064733368526731,3.1900597020300707,0.11911378071636819,0.021000539883971214,0.0011197933927178383,0.3081459403038025,0.22066326530612246,3.694223563929616,0.22066326530612246,0.8051199316978455,0.7985542416572571
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00031.jpg,False,36.8574612972761,0.4229642411373749,0.31021141959359855,0.5427726052907249,3.2234506006067165,0.11357572365680967,0.021114761009812355,0.001040453091263771,0.3126775324344635,0.274234693877551,3.874218407243685,0.274234693877551,0.810910701751709,0.7960938215255737
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00032.jpg,False,44.25482559278858,0.4213818435297555,0.31252667610712254,0.4895244000434264,3.19289247792903,0.11818643273635987,0.02326609194278717,0.0021191700361669064,0.34820324182510376,0.26913265306122447,3.910515914867891,0.26913265306122447,0.7887293100357056,0.7863131761550903
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00033.jpg,False,37.90988144228885,0.38957591955154786,0.26888099310846286,0.6118605303026013,3.2397002112967375,0.11100843398583923,0.022541450336575508,0.0020070711616426706,0.27554747462272644,0.2614795918367347,3.824769839356363,0.2614795918367347,0.8078752160072327,0.7478573322296143
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00034.jpg,False,31.90568048206938,0.44857436464653266,0.32917623503901894,0.622804122246723,3.1741632688266024,0.12143703144523116,0.020250627771019936,0.0012823294382542372,0.2502245306968689,0.26403061224489793,3.8732033842975753,0.26403061224489793,0.7904354333877563,0.7976182699203491
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00035.jpg,False,41.95620223398002,0.4416109399177261,0.32758963310465694,0.5637434207348834,3.1700650672300936,0.12029167534360682,0.02337479405105114,0.002167152240872383,0.3013033866882324,0.25637755102040816,3.7623326346473807,0.25637755102040816,0.7852346897125244,0.8000277876853943
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00036.jpg,False,48.97186703899667,0.36862339687237644,0.245256274477748,0.4629764536369825,3.1631182906958037,0.12162900874635568,0.02393116056919098,0.004752227105200291,0.38149383664131165,0.2755102040816326,3.8992664211988948,0.2755102040816326,0.7738850116729736,0.762799859046936
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00037.jpg,False,40.99644816774449,0.39477982760600755,0.27681048630343774,0.5409218528928956,3.202736153897332,0.11691743023740109,0.020757174119353294,0.003075494198128581,0.3506501317024231,0.26403061224489793,3.8451558732261795,0.26403061224489793,0.8132484555244446,0.7962043881416321
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00038.jpg,False,38.279614932392725,0.433187934895062,0.3122591626564408,0.6009823577204303,3.200219975151427,0.11837841003748437,0.021825838834047318,0.000717300339601934,0.3075293302536011,0.25892857142857145,3.870723274583959,0.25892857142857145,0.7714200019836426,0.7844181060791016
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00039.jpg,False,44.330063198118765,0.3896453548540513,0.27863376301010273,0.6085589320747931,3.233025264465981,0.1129835224906289,0.023973830044269562,0.001048664329573512,0.29606619477272034,0.2461734693877551,3.8506899263746295,0.2461734693877551,0.7235243320465088,0.7485222816467285
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00040.jpg,False,45.00873260826974,0.3782350675533166,0.24631911086473934,0.7179218915500957,3.2099549109095467,0.11574604331528529,0.02263541705906391,0.002342561027035117,0.2919177711009979,0.25,3.886563106104763,0.25,0.7819730639457703,0.7728942632675171
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00041.jpg,False,42.656758279443494,0.43031437909575354,0.3224414301226824,0.6645524348429571,3.1591915680175577,0.12072118388171596,0.023086054250597954,0.002079607453197241,0.25717154145240784,0.24872448979591838,3.7686043607308646,0.24872448979591838,0.7868953943252563,0.7903482913970947
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00046.jpg,False,40.9322334901039,0.35826544404753624,0.23198380443536826,0.7186918957660315,3.1522531481693727,0.12385789775093711,0.02266605943441391,0.001417075633071363,0.19643241167068481,0.2576530612244898,3.9338988712859577,0.2576530612244898,0.7850533723831177,0.7790411710739136
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00047.jpg,False,37.08453360768176,0.3416141938995455,0.19360918368457922,0.6259155406264698,3.1863576910271347,0.11879490316534777,0.02173914760351181,0.003537125186994672,0.2426234483718872,0.274234693877551,3.9036168951098182,0.274234693877551,0.7738027572631836,0.7895511984825134
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00048.jpg,False,38.27478933960417,0.3229430285980191,0.17470392280242358,0.7064902016478952,3.155827024349002,0.12308998854643899,0.02058001235127449,0.0034713931381702423,0.2646162509918213,0.22959183673469388,3.8779253169154058,0.22959183673469388,0.7988700270652771,0.8074036240577698
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00049.jpg,False,34.34621791103273,0.44354070541052726,0.31789505402568535,0.7024209989416258,3.140326918088277,0.1250618231986672,0.019786380231380463,0.0022546511609107256,0.25435200333595276,0.20535714285714285,3.5881667560929116,0.20535714285714285,0.792016863822937,0.8032809495925903
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00043.jpg,False,33.70529590436998,0.4726841984717335,0.3663872926344378,0.6974060515108733,3.1644326274874874,0.12123203873386088,0.019504982978105545,0.00367805827409029,0.2539310157299042,0.21683673469387754,3.542390039348512,0.21683673469387754,0.851885199546814,0.7669978141784668
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00001.jpg,False,41.45000489907906,0.4813017042749124,0.3917833025758385,0.7310466099634447,3.1639522344554676,0.12190558621407747,0.019407544285058975,0.0020057542715221643,0.325996458530426,0.21301020408163265,3.7229981587549847,0.21301020408163265,0.8866642713546753,0.7716285586357117
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00042.jpg,False,41.35853909465024,0.40886873535400026,0.27690525788603826,0.6804982126678523,3.215231967472822,0.11531653477717618,0.022272013127803802,0.003918966744095087,0.2988741397857666,0.2538265306122449,3.842873229185543,0.2538265306122449,0.8053182363510132,0.7760561108589172
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00002.jpg,False,36.50914902998236,0.49261469877168906,0.36891771550870706,0.6890418148895956,3.1721667078506703,0.12126783111203665,0.019426580518484116,0.00046819073031656444,0.29640501737594604,0.21556122448979592,3.5961799747700627,0.21556122448979592,0.8246898055076599,0.7962876558303833
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00044.jpg,False,32.711934156378604,0.4058440858637469,0.2814057185853884,0.7161797110307394,3.144426709245979,0.12391321324448147,0.01899164356291294,0.0008868417353369296,0.253406286239624,0.22193877551020408,3.7494809002480016,0.22193877551020408,0.807205080986023,0.7984235882759094
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00003.jpg,False,42.71538800705468,0.4501317526077434,0.34004217888991356,0.6584424081559161,3.2174838754413075,0.11462997188671387,0.022392721846699715,0.0023730893153697252,0.2990925908088684,0.24362244897959184,3.6159393660523302,0.24362244897959184,0.7868236303329468,0.7845175266265869
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00004.jpg,False,49.06178963354891,0.4300170492747074,0.31716876449712184,0.4935352279712285,3.17099223511972,0.1218990785089546,0.025327526032924652,0.0024517166893929243,0.33630257844924927,0.25892857142857145,3.826436620940496,0.25892857142857145,0.8291680812835693,0.7875174283981323
